inventory_id,product_id,quantity_available,reorder_level,last_updated
582,582,222,34,2025-02-27 00:44:19.025132
583,583,146,35,2025-04-25 01:34:03.958152
584,584,215,44,2025-03-11 20:10:38.856859
585,585,133,42,2025-04-10 17:06:13.439374
586,586,102,46,2025-04-26 16:29:37.620409
587,587,94,33,2025-02-24 02:49:22.914283
588,588,220,28,2025-03-20 14:29:36.077147
589,589,189,23,2025-04-10 18:41:34.757307
590,590,97,36,2025-03-14 03:33:46.439963
591,591,25,25,2025-02-12 02:57:47.677631
592,592,86,35,2025-01-09 06:29:07.734556
593,593,9,47,2025-05-15 09:54:33.892187
594,594,202,33,2025-02-28 00:59:41.969035
595,595,55,25,2025-01-07 11:53:51.612691
596,596,21,46,2025-02-15 22:24:32.200111
597,597,19,33,2025-04-23 05:31:08.510892
598,598,30,45,2025-01-25 11:18:14.974944
599,599,158,40,2025-04-10 02:28:54.641754
600,600,179,43,2025-03-07 04:40:11.962696
601,601,172,49,2025-03-01 21:10:48.242410
602,602,104,48,2025-03-19 19:37:46.437189
603,603,144,34,2025-02-22 14:55:43.816118
604,604,47,44,2025-04-20 04:50:57.210038
605,605,103,29,2025-03-22 02:33:46.468596
606,606,9,45,2025-04-01 18:46:25.726204
607,607,5,27,2025-02-17 13:01:33.692538
608,608,281,40,2025-05-03 14:10:29.997328
609,609,17,49,2025-05-04 01:46:30.480721
610,610,135,49,2025-02-21 16:17:38.061598
611,611,104,41,2025-01-26 09:37:11.685737
612,612,23,42,2025-01-06 00:15:43.640611
613,613,31,20,2025-01-16 09:41:36.875033
614,614,241,23,2025-02-24 05:04:58.836633
615,615,173,36,2025-03-22 18:19:45.519309
616,616,35,39,2025-04-22 08:37:45.087465
617,617,250,26,2025-04-13 18:07:12.513321
618,618,86,44,2025-02-05 20:04:06.174092
619,619,1,46,2025-01-22 16:24:34.740627
620,620,122,28,2025-03-17 21:18:15.110537
621,621,266,35,2025-04-15 02:27:09.265381
622,622,182,28,2025-01-11 00:46:38.396873
623,623,279,38,2025-03-20 13:34:47.384206
624,624,109,40,2025-01-21 02:17:07.209665
625,625,211,43,2025-01-29 16:27:34.840655
626,626,100,22,2025-01-28 17:56:31.047132
627,627,92,31,2025-02-16 20:28:11.894639
628,628,214,43,2025-02-06 11:25:42.177675
629,629,11,33,2025-03-25 10:38:23.284055
630,630,53,30,2025-05-15 11:56:27.139230
631,631,16,32,2025-04-05 06:12:19.645885
632,632,182,45,2025-02-11 20:07:23.235472
633,633,189,48,2025-03-31 09:40:46.158236
634,634,115,29,2025-02-08 04:33:38.510918
635,635,246,20,2025-04-11 13:10:45.381438
636,636,249,48,2025-05-07 10:42:24.158995
637,637,32,26,2025-02-12 02:51:54.127490
638,638,266,47,2025-01-29 16:25:43.515125
639,639,230,26,2025-04-11 03:43:45.823813
640,640,206,28,2025-03-28 01:00:48.101645
641,641,74,39,2025-05-06 16:46:15.184106
642,642,54,41,2025-02-05 19:16:52.761547
643,643,47,47,2025-03-06 15:55:57.930287
644,644,279,29,2025-02-13 07:50:56.612815
645,645,28,41,2025-01-27 04:53:48.280378
646,646,166,26,2025-05-05 16:32:10.875841
647,647,267,46,2025-03-20 09:49:51.299015
648,648,173,23,2025-02-10 11:20:25.357860
649,649,30,41,2025-04-07 06:50:07.332543
650,650,269,26,2025-01-13 10:52:13.174724
651,651,101,23,2025-02-22 17:16:17.337389
652,652,121,37,2025-01-03 13:29:58.764283
653,653,222,30,2025-04-19 07:45:43.036540
654,654,60,31,2025-03-01 10:30:27.762440
655,655,285,46,2025-04-24 04:21:06.666632
656,656,223,33,2025-01-30 18:35:20.238186
657,657,132,21,2025-01-29 12:10:40.470482
658,658,29,31,2025-01-14 15:30:02.090153
659,659,141,30,2025-04-11 15:43:39.385429
660,660,180,30,2025-02-07 19:35:47.035955
661,661,154,48,2025-04-02 23:29:16.942935
662,662,108,43,2025-01-05 14:22:28.450159
663,663,117,44,2025-02-27 09:04:50.974756
664,664,67,43,2025-03-03 12:01:31.550315
665,665,280,44,2025-02-09 09:56:01.501981
666,666,82,23,2025-04-26 00:06:50.578497
667,667,298,42,2025-01-19 07:49:26.515898
668,668,123,49,2025-04-08 17:11:47.283620
669,669,61,49,2025-02-28 15:33:26.633440
670,670,208,39,2025-03-25 19:47:49.266978
671,671,251,28,2025-05-11 18:57:19.844085
672,672,189,21,2025-03-28 10:27:10.479686
673,673,43,23,2025-04-18 01:33:36.029775
674,674,135,23,2025-03-01 22:46:25.402715
675,675,117,22,2025-01-22 15:35:25.858894
676,676,256,31,2025-02-22 20:31:41.584045
677,677,5,34,2025-02-01 07:12:49.972873
678,678,237,39,2025-03-02 09:45:01.799076
679,679,139,23,2025-02-21 17:56:04.365835
680,680,87,36,2025-03-24 12:42:11.685834
681,681,187,48,2025-02-11 11:17:29.211630
682,682,24,47,2025-04-01 14:48:47.615029
683,683,67,25,2025-04-28 09:30:30.138831
684,684,22,26,2025-04-07 02:12:47.429270
685,685,295,34,2025-04-20 06:42:09.455365
686,686,131,44,2025-01-05 20:46:05.814207
687,687,28,32,2025-02-14 12:02:41.390309
688,688,117,41,2025-02-19 11:03:14.014891
689,689,60,32,2025-04-14 14:10:51.066850
690,690,143,25,2025-03-22 20:23:50.999672
691,691,286,35,2025-05-09 10:33:38.349630
692,692,120,24,2025-05-11 22:00:16.710743
693,693,286,46,2025-03-08 04:41:43.981222
694,694,75,49,2025-02-10 22:42:36.741234
695,695,100,41,2025-01-20 19:53:42.246354
696,696,123,30,2025-01-29 16:35:14.116450
697,697,159,30,2025-04-13 14:09:32.086338
698,698,13,29,2025-01-16 10:15:25.408943
699,699,57,22,2025-01-16 09:10:42.350662
700,700,80,22,2025-02-15 02:45:18.583193
701,701,276,33,2025-02-28 04:49:26.848490
702,702,266,35,2025-03-01 12:34:46.640789
703,703,154,22,2025-03-11 12:06:52.401407
704,704,153,25,2025-04-03 16:14:28.063565
705,705,94,32,2025-02-08 05:02:46.465582
706,706,100,49,2025-04-27 15:53:44.080408
707,707,192,48,2025-04-20 11:02:53.130528
708,708,15,49,2025-03-11 03:07:06.860446
709,709,55,33,2025-05-16 10:08:20.152462
710,710,116,38,2025-01-12 09:49:57.135270
711,711,232,21,2025-03-22 12:34:43.104147
712,712,154,49,2025-04-21 06:47:30.775724
713,713,130,22,2025-02-14 08:59:25.804493
714,714,280,44,2025-03-18 20:11:35.866851
715,715,181,35,2025-02-22 03:10:15.380589
716,716,55,38,2025-01-18 13:25:19.183998
717,717,186,33,2025-03-24 03:49:27.474265
718,718,69,34,2025-01-05 10:47:07.883123
719,719,185,45,2025-02-14 01:32:27.117469
720,720,149,45,2025-05-07 22:17:54.608581
721,721,150,48,2025-05-10 22:40:05.629772
722,722,208,44,2025-03-07 22:01:36.904186
723,723,100,33,2025-01-13 17:20:01.009633
724,724,116,32,2025-03-29 23:42:51.413610
725,725,216,44,2025-05-13 10:09:32.462924
726,726,281,20,2025-03-23 00:50:51.466399
727,727,101,47,2025-05-12 16:14:35.049009
728,728,2,24,2025-03-03 20:52:15.733957
729,729,262,27,2025-02-09 23:06:05.855843
730,730,56,26,2025-02-25 15:47:09.877049
731,731,211,41,2025-05-06 11:33:16.895026
732,732,217,44,2025-01-01 07:26:44.567061
733,733,117,23,2025-01-05 19:42:08.643892
734,734,246,25,2025-02-24 05:24:01.341585
735,735,252,33,2025-03-19 10:40:29.053875
736,736,42,35,2025-02-07 17:18:14.279189
737,737,128,36,2025-02-17 06:49:36.698799
738,738,2,39,2025-03-04 14:33:25.118074
739,739,278,28,2025-02-25 11:38:40.261970
740,740,258,22,2025-04-01 21:43:58.678716
741,741,251,39,2025-02-12 23:31:35.668933
742,742,262,27,2025-03-20 22:29:18.900562
743,743,240,48,2025-01-01 18:52:48.782779
744,744,241,44,2025-02-01 15:39:53.582193
745,745,20,46,2025-04-02 03:43:12.307472
746,746,51,29,2025-03-11 17:26:41.396276
747,747,18,20,2025-03-14 14:30:27.633372
748,748,122,34,2025-01-02 09:10:26.491939
749,749,251,43,2025-03-19 13:54:18.596678
750,750,82,27,2025-05-12 07:32:59.470048
751,751,31,22,2025-02-03 04:07:10.073780
752,752,172,25,2025-01-10 18:37:54.458747
753,753,42,36,2025-01-23 16:09:43.889258
754,754,132,21,2025-05-12 15:37:07.910087
755,755,77,37,2025-03-01 05:20:05.675341
756,756,178,47,2025-01-05 15:36:36.060103
757,757,154,43,2025-01-10 15:09:15.629408
758,758,21,21,2025-05-06 12:39:52.864125
759,759,216,49,2025-04-21 16:54:59.111288
760,760,82,48,2025-03-26 22:19:54.390188
761,761,99,32,2025-05-06 06:58:15.697571
762,762,94,29,2025-04-08 01:54:35.426704
763,763,156,42,2025-03-12 06:56:01.005844
764,764,150,32,2025-04-12 06:07:41.687583
765,765,131,25,2025-04-17 15:40:29.969902
766,766,149,36,2025-04-09 22:32:49.080220
767,767,258,20,2025-03-23 09:15:24.673111
768,768,145,28,2025-04-16 15:33:39.276531
769,769,158,43,2025-02-06 16:09:00.231731
770,770,275,23,2025-04-10 04:22:05.346909
771,771,99,48,2025-03-03 11:20:51.605952
772,772,277,32,2025-03-21 11:03:33.641292
773,773,14,38,2025-02-08 01:38:21.942899
774,774,276,32,2025-04-09 15:56:46.087105
775,775,122,33,2025-02-26 02:57:35.742871
776,776,245,41,2025-02-28 23:34:23.534156
777,777,240,37,2025-02-19 22:27:20.475943
778,778,275,48,2025-02-05 23:32:06.644365
779,779,51,25,2025-01-06 17:12:28.993832
780,780,79,44,2025-04-08 00:02:45.117216
781,781,263,27,2025-03-26 04:55:44.941234
782,782,75,40,2025-04-16 01:30:34.774733
783,783,206,29,2025-04-02 22:23:35.452534
784,784,74,30,2025-02-19 03:11:45.100939
785,785,61,21,2025-01-16 03:07:08.091636
786,786,205,45,2025-01-21 15:09:35.967963
787,787,11,20,2025-05-05 20:25:28.212280
788,788,236,47,2025-03-01 15:21:43.621402
789,789,254,28,2025-03-11 03:13:08.413350
790,790,229,39,2025-02-09 20:56:41.446436
791,791,284,37,2025-05-14 11:22:21.972023
792,792,175,40,2025-01-23 22:39:10.545914
793,793,78,24,2025-03-14 08:45:22.865832
794,794,296,29,2025-04-11 22:19:30.785309
795,795,204,44,2025-03-20 14:49:04.166476
796,796,268,27,2025-04-09 03:48:10.740331
797,797,3,31,2025-03-16 06:03:02.304266
798,798,248,36,2025-02-18 08:36:15.712335
799,799,75,47,2025-01-03 12:37:16.001192
800,800,244,39,2025-02-26 15:00:28.659021
801,801,241,36,2025-04-09 22:45:43.388410
802,802,83,23,2025-02-04 00:08:48.275766
803,803,98,44,2025-05-05 05:29:58.220018
804,804,130,46,2025-03-24 12:39:08.601031
805,805,141,31,2025-01-15 03:26:17.704525
806,806,111,32,2025-03-13 04:24:11.887186
807,807,106,35,2025-02-18 12:22:02.289254
808,808,290,30,2025-04-24 19:13:21.468929
809,809,287,43,2025-02-26 11:23:33.575910
810,810,27,30,2025-04-22 22:33:57.857156
811,811,36,36,2025-01-22 20:57:41.151824
812,812,13,30,2025-02-26 03:45:45.010182
813,813,192,32,2025-04-02 18:39:28.500470
814,814,177,21,2025-02-09 07:25:18.523135
815,815,59,33,2025-03-31 07:12:34.823322
816,816,72,30,2025-04-12 01:28:03.504405
817,817,258,47,2025-03-04 00:24:52.683179
818,818,239,32,2025-04-16 07:10:16.135916
819,819,183,36,2025-01-11 23:38:05.763180
820,820,151,27,2025-05-05 03:08:24.282902
821,821,232,47,2025-03-05 08:13:40.259087
822,822,103,44,2025-01-27 12:01:38.325768
823,823,257,32,2025-01-20 10:23:27.804789
824,824,195,28,2025-01-18 15:50:25.339223
825,825,179,32,2025-03-17 00:48:43.775968
826,826,187,41,2025-04-30 08:45:16.350156
827,827,128,42,2025-03-17 23:54:06.839293
828,828,87,46,2025-05-13 11:25:52.118903
829,829,181,48,2025-03-05 17:33:26.054731
830,830,103,26,2025-02-08 22:16:52.295715
831,831,290,40,2025-01-02 06:08:10.912600
832,832,228,42,2025-04-28 02:56:45.043829
833,833,212,23,2025-02-25 00:44:01.222216
834,834,249,37,2025-04-30 01:10:19.377933
835,835,45,21,2025-03-25 11:56:55.930031
836,836,267,37,2025-02-26 09:12:30.465357
837,837,19,45,2025-05-10 06:14:15.428504
838,838,257,44,2025-02-19 12:53:28.250232
839,839,220,46,2025-04-06 05:44:37.508270
840,840,265,49,2025-05-07 15:28:18.066081
841,841,276,22,2025-05-03 01:02:01.699053
842,842,196,27,2025-04-15 17:47:49.656534
843,843,5,38,2025-03-26 04:58:40.462344
844,844,291,45,2025-02-08 17:49:14.236489
845,845,294,39,2025-02-16 16:23:21.421554
846,846,2,35,2025-01-17 06:47:58.976660
847,847,91,31,2025-03-12 20:36:08.207580
848,848,22,36,2025-01-25 01:01:53.804513
849,849,148,22,2025-05-15 20:32:54.228853
850,850,267,31,2025-03-14 18:13:22.220085
851,851,283,31,2025-01-04 20:56:51.263941
852,852,267,20,2025-02-14 11:37:17.690869
853,853,166,33,2025-03-31 07:26:51.578763
854,854,105,45,2025-05-02 01:57:27.121332
855,855,167,48,2025-02-19 07:15:05.497949
856,856,96,36,2025-04-30 23:55:52.284508
857,857,174,26,2025-05-05 00:10:51.549073
858,858,225,47,2025-04-25 17:28:28.450216
859,859,54,40,2025-05-12 00:56:32.850385
860,860,248,43,2025-01-08 20:26:16.079148
861,861,165,28,2025-04-11 21:07:33.151249
862,862,154,28,2025-04-16 06:21:15.787452
863,863,186,26,2025-03-09 10:41:47.696878
864,864,48,20,2025-04-30 20:52:10.305813
865,865,67,41,2025-01-16 17:46:10.641931
866,866,164,31,2025-02-12 06:55:52.393647
867,867,77,34,2025-01-11 03:07:19.962381
868,868,200,41,2025-03-13 08:06:03.429775
869,869,79,23,2025-03-26 18:00:43.703572
870,870,223,38,2025-05-04 10:15:03.532119
871,871,65,27,2025-04-27 00:11:28.721698
872,872,3,35,2025-01-02 16:40:30.560797
873,873,171,49,2025-04-03 04:10:33.942590
874,874,132,47,2025-02-10 16:19:32.965489
875,875,81,20,2025-05-09 01:27:43.616371
876,876,250,24,2025-04-15 03:21:58.722691
877,877,155,35,2025-04-17 03:27:10.103128
878,878,90,29,2025-01-29 10:11:19.846566
879,879,42,27,2025-01-19 01:25:03.162898
880,880,74,32,2025-01-17 04:07:57.050299
881,881,287,41,2025-01-22 21:54:44.069149
882,882,282,25,2025-04-03 04:24:30.520816
883,883,19,38,2025-04-30 00:47:40.218881
884,884,172,29,2025-05-08 12:11:10.088884
885,885,48,27,2025-01-01 12:34:55.243666
886,886,60,25,2025-03-07 10:20:01.311610
887,887,38,48,2025-03-04 10:02:25.590475
888,888,174,32,2025-02-13 02:21:59.605066
889,889,279,25,2025-02-05 14:59:19.196122
890,890,144,29,2025-05-13 07:25:18.921134
891,891,209,34,2025-02-21 10:39:22.045328
892,892,202,22,2025-05-15 07:24:05.974337
893,893,157,39,2025-04-28 02:00:46.832195
894,894,251,48,2025-04-21 08:53:38.410872
895,895,56,48,2025-03-10 09:37:45.337065
896,896,132,25,2025-03-30 12:31:36.501343
897,897,69,34,2025-02-28 06:03:29.663305
898,898,97,23,2025-02-02 11:43:28.267912
899,899,119,38,2025-01-11 12:48:28.650014
900,900,118,46,2025-01-05 12:06:57.181364
901,901,47,39,2025-01-02 14:50:02.165232
902,902,262,30,2025-03-07 16:33:52.398877
903,903,283,37,2025-03-28 22:05:08.231358
904,904,295,30,2025-03-15 03:11:41.817407
905,905,251,35,2025-03-06 07:19:07.029883
906,906,149,35,2025-05-12 13:47:47.776182
907,907,208,42,2025-01-09 12:18:08.024902
908,908,39,22,2025-04-26 04:21:02.646855
909,909,42,25,2025-01-20 16:42:37.967764
910,910,32,31,2025-03-10 15:32:51.423118
911,911,273,29,2025-02-13 01:07:21.532907
912,912,274,49,2025-01-24 09:06:19.534855
913,913,96,31,2025-03-04 13:18:17.772628
914,914,169,36,2025-04-30 06:58:35.566867
915,915,166,33,2025-02-13 17:13:18.971430
916,916,219,21,2025-01-31 10:38:45.153024
917,917,236,22,2025-02-23 11:46:21.140151
918,918,245,24,2025-04-27 17:53:08.613358
919,919,229,29,2025-01-06 20:17:49.110390
920,920,158,40,2025-04-15 08:46:27.247685
921,921,150,23,2025-02-07 09:10:49.050346
922,922,111,20,2025-04-24 09:23:05.104220
923,923,172,33,2025-02-21 08:37:40.979230
924,924,178,24,2025-01-02 16:10:30.403671
925,925,226,31,2025-01-14 07:12:13.801476
926,926,68,49,2025-03-10 16:46:20.784432
927,927,52,38,2025-03-22 07:45:35.176562
928,928,58,34,2025-02-04 11:20:33.027430
929,929,72,41,2025-04-17 15:32:58.588001
930,930,201,28,2025-05-15 01:04:26.497415
931,931,257,39,2025-02-07 18:09:37.411006
932,932,91,46,2025-04-09 07:37:34.545201
933,933,299,35,2025-04-21 11:30:59.927529
934,934,135,36,2025-03-14 07:21:02.725840
935,935,182,49,2025-01-03 07:50:42.084023
936,936,251,49,2025-02-23 12:59:32.685677
937,937,46,43,2025-04-30 22:12:58.668717
938,938,266,39,2025-02-22 01:06:38.497375
939,939,71,34,2025-03-06 04:26:37.533442
940,940,42,25,2025-01-14 06:01:16.610140
941,941,255,31,2025-01-06 03:17:37.239103
942,942,19,25,2025-04-28 17:00:34.373669
943,943,41,43,2025-01-25 14:24:47.109130
944,944,182,21,2025-01-30 11:06:50.133604
945,945,229,44,2025-01-26 19:03:11.326352
946,946,91,32,2025-03-19 17:33:47.572816
947,947,70,37,2025-02-26 21:34:42.011837
948,948,97,40,2025-01-29 08:47:56.343939
949,949,2,41,2025-01-26 03:17:56.504154
950,950,111,22,2025-02-03 16:52:16.987342
951,951,40,35,2025-02-15 08:40:47.927591
952,952,39,33,2025-04-08 17:19:26.338138
953,953,263,44,2025-02-16 07:28:34.657464
954,954,88,33,2025-03-20 18:58:17.272759
955,955,261,46,2025-01-21 03:58:46.021095
956,956,23,31,2025-04-13 02:43:42.537961
957,957,17,27,2025-02-09 12:54:27.344714
958,958,297,25,2025-02-06 06:35:58.750375
959,959,4,37,2025-01-29 08:38:42.470132
960,960,100,39,2025-03-05 06:45:03.724237
961,961,14,41,2025-04-13 13:28:41.673386
962,962,33,26,2025-03-25 08:19:19.192269
963,963,142,45,2025-03-03 12:58:45.732732
964,964,46,32,2025-04-26 01:54:27.674318
965,965,80,39,2025-05-09 16:08:52.576595
966,966,46,37,2025-04-15 03:41:17.491056
967,967,24,47,2025-02-25 19:32:23.118941
968,968,8,37,2025-04-01 21:13:10.135542
969,969,50,20,2025-01-09 11:34:58.541121
970,970,161,45,2025-02-26 14:22:29.014228
971,971,141,30,2025-02-09 16:20:53.546766
972,972,114,20,2025-03-06 17:22:38.412402
973,973,234,30,2025-04-26 19:20:58.626534
974,974,98,25,2025-04-04 05:17:32.597651
975,975,281,28,2025-01-07 18:39:12.759780
976,976,208,25,2025-05-07 03:37:50.360818
977,977,109,30,2025-04-16 03:19:53.200582
978,978,247,24,2025-02-25 04:52:09.313577
979,979,198,45,2025-03-25 02:28:29.527287
980,980,151,48,2025-01-14 03:14:00.610675
981,981,131,38,2025-02-28 21:33:23.348373
982,982,17,26,2025-01-26 08:09:30.348784
983,983,264,42,2025-02-14 01:06:36.479802
984,984,52,36,2025-01-12 19:32:34.929460
985,985,66,47,2025-01-21 03:02:18.700716
986,986,66,47,2025-02-18 16:42:19.916664
987,987,9,30,2025-03-09 06:45:03.057989
988,988,28,45,2025-02-24 01:35:42.988491
989,989,8,26,2025-05-13 15:21:06.655920
990,990,227,46,2025-03-28 05:06:39.985064
991,991,249,49,2025-05-04 05:32:11.651385
992,992,279,42,2025-02-09 19:14:41.475355
993,993,238,32,2025-01-16 11:12:27.778547
994,994,141,22,2025-05-08 03:29:56.263397
995,995,151,32,2025-01-07 20:11:29.082463
996,996,230,26,2025-05-03 09:28:30.864818
997,997,203,21,2025-02-21 03:28:24.659416
998,998,213,38,2025-01-26 06:25:46.353112
999,999,6,44,2025-01-22 14:45:30.173699
1000,1000,184,33,2025-04-05 10:37:47.642748
1001,1001,272,22,2025-04-14 17:46:30.589998
1002,1002,233,22,2025-04-30 07:16:46.608204
1003,1003,297,31,2025-01-30 09:33:07.363816
1004,1004,65,32,2025-02-08 14:35:13.293818
1005,1005,202,48,2025-05-10 06:50:13.419843
1006,1006,299,38,2025-04-30 12:08:38.081377
1007,1007,265,23,2025-03-31 06:06:14.254947
1008,1008,136,29,2025-01-19 00:05:39.948435
1009,1009,139,42,2025-02-13 19:43:22.331989
1010,1010,99,31,2025-01-05 04:18:22.835764
1011,1011,170,45,2025-02-25 19:43:00.238209
1012,1012,24,36,2025-02-02 14:48:24.843569
1013,1013,146,35,2025-02-21 16:54:03.100064
1014,1014,183,40,2025-02-25 12:19:19.074986
1015,1015,99,37,2025-04-13 06:12:53.382089
1016,1016,46,30,2025-03-30 20:46:02.996694
1017,1017,198,43,2025-05-10 01:56:42.177567
1018,1018,145,32,2025-04-26 02:25:39.185879
1019,1019,186,44,2025-04-10 05:44:00.152197
1020,1020,120,49,2025-04-30 06:54:29.678462
1021,1021,222,42,2025-04-12 17:57:44.869476
1022,1022,243,30,2025-03-20 12:15:52.663969
1023,1023,127,46,2025-03-15 13:56:01.885560
1024,1024,54,28,2025-03-12 20:27:53.508638
1025,1025,282,29,2025-04-02 03:15:25.147750
1026,1026,84,30,2025-03-12 12:42:44.618944
1027,1027,260,34,2025-05-01 01:19:47.303613
1028,1028,267,29,2025-04-06 20:15:51.614985
1029,1029,184,34,2025-01-10 23:00:06.131543
1030,1030,77,37,2025-04-05 22:53:03.630031
1031,1031,276,36,2025-02-04 16:35:42.824869
1032,1032,271,29,2025-02-05 07:43:27.367522
1033,1033,9,40,2025-02-25 03:18:43.661272
1034,1034,167,35,2025-03-31 16:49:26.119258
1035,1035,211,47,2025-04-13 06:24:52.961808
1036,1036,197,21,2025-02-12 21:18:03.452092
1037,1037,202,41,2025-01-06 04:10:45.672898
1038,1038,117,35,2025-02-19 02:33:53.767848
1039,1039,147,22,2025-03-17 12:09:53.603613
1040,1040,288,21,2025-01-25 21:25:44.859563
1041,1041,83,38,2025-03-30 11:20:31.806300
1042,1042,267,43,2025-02-25 10:38:47.918957
1043,1043,147,22,2025-04-17 21:08:40.292164
1044,1044,208,43,2025-02-27 12:11:02.172672
1045,1045,164,32,2025-02-24 17:27:40.149093
1046,1046,283,23,2025-04-03 20:27:05.030565
1047,1047,277,49,2025-01-24 12:31:01.051262
1048,1048,55,44,2025-05-05 12:56:28.557513
1049,1049,112,21,2025-02-26 06:51:42.128909
1050,1050,38,37,2025-01-18 00:29:39.714567
1051,1051,155,41,2025-04-23 02:30:23.466262
1052,1052,246,27,2025-03-03 07:45:59.713525
1053,1053,202,30,2025-03-02 09:17:39.373008
1054,1054,93,43,2025-04-23 01:15:08.396164
1055,1055,176,31,2025-03-03 10:32:43.294364
1056,1056,289,48,2025-01-14 21:49:45.809083
1057,1057,66,31,2025-01-12 09:23:04.357851
1058,1058,23,34,2025-03-13 01:34:19.157627
1059,1059,146,31,2025-05-16 06:23:05.967731
1060,1060,256,30,2025-03-07 02:07:04.966066
1061,1061,16,23,2025-02-16 14:22:57.320162
1062,1062,118,48,2025-03-20 05:38:51.840473
1063,1063,105,32,2025-05-11 02:38:42.079590
1064,1064,124,23,2025-05-10 00:18:48.320168
1065,1065,157,48,2025-02-24 06:42:53.451912
1066,1066,120,29,2025-04-01 19:27:20.057224
1067,1067,228,39,2025-03-07 04:12:56.879140
1068,1068,299,28,2025-02-13 21:58:06.504250
1069,1069,76,45,2025-03-06 20:29:10.839803
1070,1070,183,44,2025-01-10 03:46:09.640092
1071,1071,246,20,2025-03-20 12:26:01.209119
1072,1072,189,39,2025-01-14 21:04:25.786016
1073,1073,82,24,2025-02-16 11:17:05.302572
1074,1074,149,40,2025-03-31 03:42:14.088907
1075,1075,263,42,2025-01-22 21:00:38.128856
1076,1076,124,39,2025-02-04 08:10:53.349393
1077,1077,60,45,2025-03-01 01:12:24.459581
1078,1078,75,49,2025-02-06 08:33:49.359837
1079,1079,139,49,2025-02-02 09:52:42.498495
1080,1080,224,41,2025-03-11 16:05:56.688843
1081,1081,282,27,2025-02-01 17:43:43.916320
